new_cases,new_cases_smoothed,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,hosp_patients,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,new_people_vaccinated_smoothed,stringency_index,population
1752,1704.429,11,9.857,1.06,299,1493,0.0081,123.1,26609171,15974334,10634837,0,290889,147781,71.76,25788217
1472,1700.429,14,11.143,1.07,292,1538,0.0084,119.5,26754136,16050194,10703942,0,286987,143649,71.76,25788217
1880,1743,11,11.143,1.09,297,1551,0.0088,113.8,27056868,16194869,10861999,0,284470,140415,71.76,25788217
1812,1764.857,23,13.286,1.1,296,1479,0.0088,113.1,27387830,16348214,11039616,0,284456,138612,71.76,25788217
2400,1849.286,12,13.571,1.11,303,1514,0.0093,107,27695682,16493044,11202638,0,280373,134806,71.76,25788217
2058,1891.286,20,14.714,1.11,300,1483,0.0097,103.5,28035888,16649549,11386339,0,279411,132109,71.76,25788217
2335,1958.429,10,14.429,1.11,302,1468,0.01,100,28361886,16790440,11571446,0,281632,131787,71.76,25788217
1872,1975.571,13,14.714,1.11,299,1496,0.0101,99.1,28572558,16882622,11689936,0,280484,129755,71.76,25788217
2023,2054.286,12,14.429,1.12,296,1496,0.0105,95.4,28710701,16943837,11766864,0,279509,127663,71.76,25788217
2389,2127,11,14.429,1.12,298,1535,0.0107,93.4,28895930,17027036,11868894,0,262723,118881,71.76,25788217
2026,2157.571,22,14.286,1.1,291,1526,0.0111,90.1,29245786,17160890,12084896,0,265422,116097,71.76,25788217
2216,2131.286,10,14,1.09,306,1520,0.0111,89.9,29581238,17287976,12293262,0,269365,113562,71.76,25788217
2524,2197.857,16,13.429,1.09,293,1522,0.0114,87.5,29911860,17408468,12503241,151,267996,108417,71.76,25788217
2515,2223.571,16,14.286,1.09,287,1437,0.0116,86.4,30242274,17521126,12720856,292,268627,104384,74.54,25788217
2390,2297.571,11,14,1.08,293,1446,0.012,83.5,30477912,17593798,12883681,433,272193,101597,74.54,25788217
2096,2308,16,14.571,1.06,296,1492,0.0121,83,30643517,17644750,12998286,481,276117,100130,74.54,25788217
1848,2230.714,13,14.857,1.05,309,1486,0.0117,85.5,30955777,17742605,13212457,715,294264,102224,74.54,25788217
2029,2231.143,17,14.143,1.05,306,1462,0.0116,85.9,31292016,17844016,13446945,1055,292319,97589,74.54,25788217
2744,2306.571,18,15.286,1.04,296,1458,0.0119,84.2,31610475,17936776,13672371,1328,289891,92686,74.54,25788217
2532,2307.714,11,14.571,1.03,311,1414,0.0121,82.9,31923197,18030376,13891163,1658,287334,88844,74.54,25788217
2311,2278.571,8,13.429,1.02,312,1493,0.0121,82.5,32222172,18118501,14101561,2110,282843,85339,74.54,25788217
2173,2247.571,17,14.286,1.01,298,1441,0.0122,82.1,32418073,18170223,14245406,2444,277166,82346,74.54,25788217
2059,2242.286,11,13.571,1,297,1502,0.0124,80.8,32577130,18214049,14360419,2662,276230,81328,74.54,25788217
2038,2269.429,15,13.857,0.99,288,1416,0.0127,78.6,32854557,18292826,14558572,3159,271254,78603,74.54,25788217
2097,2279.143,19,14.143,0.98,280,1378,0.0128,78.3,33129907,18373112,14753069,3726,262556,75585,74.54,25788217
2544,2250.571,13,13.429,0.97,276,1343,0.0128,78.2,33404278,18452962,14946699,4617,256258,73741,74.54,25788217
2547,2252.714,21,14.857,0.96,282,1309,0.0129,77.5,33681381,18531078,15144905,5398,251169,71529,74.54,25788217
1883,2191.571,11,15.286,0.94,279,1284,0.0126,79.3,33951546,18603298,15342065,6183,247053,69257,65.28,25788217
2174,2191.714,15,15,0.93,276,1312,0.0127,78.9,34143402,18652593,15484232,6577,246476,68910,65.28,25788217
1684,2138.143,11,15,0.91,278,1317,0.0124,80.5,34268948,18692857,15569263,6828,241688,68401,65.28,25788217
1786,2102.143,5,13.571,0.9,265,1309,0.0125,80,34501374,18760049,15733744,7581,235260,66746,63.43,25788217
1850,2066.857,16,13.143,0.88,241,1192,0.0126,79.3,34725685,18823795,15893583,8307,227968,64383,63.43,25788217
2038,1994.571,27,15.143,0.86,226,1151,0.0121,82.3,34943366,18883733,16050115,9518,219870,61539,63.43,25788217
1886,1900.143,12,13.857,0.85,216,1126,0.0115,86.7,35166827,18944029,16212257,10541,212207,58993,63.43,25788217
1589,1858.143,14,14.286,0.83,221,1113,0.0111,89.7,35373820,18996212,16363567,14041,203182,56131,63.43,25788217
1185,1716.857,13,14,0.82,211,1064,0.0103,97.1,35515862,19029312,16469355,17195,196066,53817,63.43,25788217
1466,1685.714,8,13.571,0.83,216,1068,0.0103,97.6,35603091,19052562,16529442,21087,190592,51386,63.43,25788217
1135,1592.714,13,14.714,0.82,203,1018,0.0098,102.3,35825241,19100734,16678894,45613,189124,48669,60.65,25788217
1111,1487.143,12,14.143,0.82,187,983,0.0093,107.2,35989833,19138869,16777488,73476,180593,45011,60.65,25788217
1537,1415.571,13,12.143,0.84,180,978,0.0088,113.3,36184662,19177383,16907279,100000,177328,41950,60.65,25788217
1580,1371.857,14,12.429,0.85,171,931,0.0088,113.6,36379077,19218733,17033089,127255,173179,39243,60.65,25788217
1534,1364,10,11.857,0.87,162,934,0.0088,114,36576108,19261941,17164167,150000,171755,37961,60.65,25788217
1387,1392.857,10,11.429,0.88,149,851,0.009,110.8,36697075,19286079,17237996,173000,168745,36681,60.65,25788217
1264,1364,12,12,0.89,140,835,0.0089,112.9,36763501,19303290,17283428,176783,165773,35818,60.65,25788217
1292,1386.429,14,12.143,0.89,133,851,0.009,110.6,36918760,19338366,17389176,191218,156217,33947,60.65,25788217
1201,1399.286,17,12.857,0.89,125,724,0.009,110.7,37068049,19373942,17487181,206926,154031,33582,60.65,25788217
1556,1402,4,11.571,0.89,119,702,0.0091,109.5,37222034,19417387,17582957,221690,148196,34286,60.65,25788217
1414,1378.286,11,11.143,0.89,116,681,0.009,111.7,37383955,19466357,17680831,236767,143554,35375,60.65,25788217
1452,1366.571,4,10.286,0.9,172,654,0.0088,113,37544059,19514381,17778385,251293,138279,36063,60.65,25788217
1115,1327.714,5,9.571,0.9,179,638,0.0087,114.7,37634423,19541933,17835028,257462,133907,36551,60.65,25788217
995,1289.286,6,8.714,0.91,181,615,0.0085,117.6,37695740,19563025,17872077,260638,133177,37105,60.65,25788217
1014,1249.571,10,8.143,0.92,166,632,0.008,124.4,37835866,19605792,17958614,271460,131015,38204,72.69,25788217
1228,1253.429,9,7,0.93,157,598,0.008,125.5,37972232,19646353,18041042,284837,129169,38916,72.69,25788217
1267,1212.143,15,8.571,0.95,158,574,0.008,124.7,38100630,19684790,18116999,298841,125514,38200,72.69,25788217
1505,1225.143,11,8.571,0.97,144,559,0.008,125,38228443,19723676,18192428,312339,120641,36760,72.69,25788217
1360,1212,5,8.714,0.99,143,538,0.0079,126.2,38348764,19758303,18266176,324285,114958,34846,72.69,25788217
1465,1262,6,8.857,1,146,547,0.0082,122.2,38420798,19779653,18309411,331734,112339,33960,72.69,25788217
1207,1292.286,4,8.571,1.01,130,564,0.0084,119.1,38444149,19787505,18323181,333463,106916,32069,72.69,25788217
1002,1290.571,20,10,1.01,134,550,0.0086,116.1,38586639,19829190,18410862,346587,107253,31914,72.69,25788217
1464,1324.286,5,9.429,1.02,143,531,0.0091,109.8,38695296,19861082,18472524,361690,103295,30676,72.69,25788217
1527,1361.429,5,8,1.02,130,563,0.009,110.5,38801068,19892336,18533097,375635,100063,29649,72.69,25788217
1627,1378.857,7,7.429,1.03,130,557,0.0092,108.9,38906974,19922295,18594054,390625,96933,28374,72.69,25788217
1480,1396,5,7.429,1.03,121,536,0.0096,104.5,39011295,19950573,18655024,405698,94647,27467,72.69,25788217
1235,1363.143,4,7.143,1.03,126,512,0.0094,106.6,39062854,19965449,18685541,411864,91722,26542,72.69,25788217
1155,1355.714,3,7,1.03,126,542,0.0092,108.1,39095588,19975729,18704697,415162,93063,26889,72.69,25788217
1099,1369.571,9,5.429,1.04,124,543,0.0091,109.4,39190803,20001144,18759075,430584,86309,24565,72.69,25788217
1417,1362.857,5,5.429,1.05,119,532,0.009,110.9,39282954,20025197,18808812,448945,83951,23445,72.69,25788217
1702,1387.857,10,6.143,1.06,118,513,0.0092,109.2,39375629,20047381,18858248,470000,82080,22149,72.69,25788217
1522,1372.857,12,6.857,1.07,115,511,0.009,110.6,39474565,20068712,18910601,495252,81084,20917,72.69,25788217
1708,1405.429,9,7.429,1.09,116,517,0.0089,112.4,39572839,20088965,18962130,521744,80221,19770,72.69,25788217
1249,1407.429,8,8,1.09,112,541,0.0087,115,39621796,20099492,18990458,531846,79849,19149,72.69,25788217
1285,1426,6,8.429,1.12,118,562,0.0088,114,39652404,20106757,19008755,536892,79545,18718,72.69,25788217
1434,1473.857,9,8.429,1.14,133,543,0.009,110.8,39739219,20124711,19055462,559046,78345,17652,72.69,25788217
1705,1515,7,8.714,1.15,125,529,0.0091,110.3,39827552,20142711,19101361,583480,77800,16788,65.28,25788217
1654,1508.143,10,8.714,1.17,123,539,0.0089,112.4,39922685,20161524,19149409,611752,78151,16306,65.28,25788217
1711,1535.143,2,7.286,1.2,130,544,0.0089,111.9,40019239,20180465,19196983,641791,77811,15965,65.28,25788217
1757,1542.143,16,8.286,1.25,139,541,0.0089,111.8,40105497,20196129,19238301,671067,76094,15309,65.28,25788217
1543,1584.143,4,7.714,1.3,140,535,0.009,111.1,40154757,20205275,19262415,687067,76137,15112,65.28,25788217
1843,1663.857,2,7.143,1.37,142,569,0.0091,109.4,40177641,20208813,19271471,697357,75034,14579,65.28,25788217
1970,1740.429,7,6.857,1.43,141,610,0.0094,106,40331164,20230376,19329106,771682,84564,15095,65.28,25788217
2809,1898.143,4,6.429,1.5,153,625,0.0101,98.9,40492691,20249293,19375276,868122,95020,15226,50.46,25788217
3423,2150.857,9,6.286,1.55,149,672,0.0113,88.5,40675738,20268871,19421269,985598,107579,15335,40.28,25788217
3802,2449.571,8,7.143,1.6,142,716,0.0122,82.1,40874143,20289049,19468074,1117020,122129,15512,40.28,25788217
4017,2772.429,8,6,1.65,148,717,0.0131,76.3,41082774,20309711,19515162,1257901,139611,16226,40.28,25788217
3862,3103.714,4,6,1.67,146,759,0.014,71.3,41187932,20320601,19538547,1328784,147596,16475,50,25788217
4031,3416.286,0,5.714,1.72,151,754,0.0147,67.8,41251388,20328607,19553057,1369724,153392,17113,50,25788217
4492,3776.571,8,5.857,1.77,156,774,0.0153,65.4,41445662,20346169,19587839,1511654,159214,16542,50,25788217
5531,4165.429,8,6.429,1.81,156,794,0.016,62.5,41652458,20363806,19620308,1668344,165681,16359,50,25788217
8357,4870.286,11,6.714,1.86,161,860,0.0178,56.1,41867748,20380970,19651146,1835632,170287,16014,40.28,25788217
8218,5501.143,9,6.857,1.9,172,911,0.0196,50.9,42060100,20397079,19678606,1984415,169422,15433,40.28,25788217
9855,6335.143,6,6.571,1.94,167,906,0.0219,45.6,42060100,20397079,19678606,1984415,139618,12481,40.28,25788217
9459,7134.714,2,6.286,1.96,171,969,0.0249,40.2,42060100,20397079,19678606,1984415,124595,10925,40.28,25788217
9884,7970.857,6,7.143,2.01,179,1000,0.0282,35.5,42203960,20410720,19699622,2093618,136082,11730,40.28,25788217
11797,9014.429,6,6.857,2.07,190,1067,0.0325,30.8,42235002,20413876,19704056,2117070,112763,9672,40.28,25788217
17678,10749.714,8,6.857,2.13,171,1177,0.0394,25.4,42272089,20417817,19709450,2144822,88519,7716,40.28,25788217
21369,12608.571,14,7.286,2.17,167,1310,0.0459,21.8,42420659,20430343,19733014,2257302,78987,7053,40.28,25788217
33811,16264.714,15,8.143,2.21,171,1465,0.0611,16.4,42580539,20444346,19755837,2380356,74348,6752,40.28,25788217
30363,19194.429,14,9.286,2.21,182,1605,0.0745,13.4,42580539,20444346,19755837,2380356,74348,6752,40.28,25788217
37459,23194.429,4,9.571,2.3,194,1828,0.0886,11.3,42580539,20444346,19755837,2380356,74348,6752,40.28,25788217
